title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
Will Systems of LLM Agents Cooperate: An Investigation into a Social Dilemma,2025,http://arxiv.org/abs/2501.16173v1,2501.16173v1,,,cs.MA,"cs.MA,cs.GT",https://arxiv.org/pdf/2501.16173v1,arxiv
WirelessAgent: Large Language Model Agents for Intelligent Wireless Networks,2025,http://arxiv.org/abs/2505.01074v1,2505.01074v1,,,eess.SP,eess.SP,https://arxiv.org/pdf/2505.01074v1,arxiv
World model inspired sarcasm reasoning with large language model agents,2025,http://arxiv.org/abs/2512.24329v1,2512.24329v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2512.24329v1,arxiv
WorldCraft: Photo-Realistic 3D World Creation and Customization via LLM Agents,2025,http://arxiv.org/abs/2502.15601v2,2502.15601v2,,,cs.CV,"cs.CV,cs.AI,cs.GR",https://arxiv.org/pdf/2502.15601v2,arxiv
WorldView-Bench: A Benchmark for Evaluating Global Cultural Perspectives in Large Language Models,2025,http://arxiv.org/abs/2505.09595v1,2505.09595v1,,,cs.CL,"cs.CL,cs.AI,cs.CY,cs.MA",https://arxiv.org/pdf/2505.09595v1,arxiv
Your Agent May Misevolve: Emergent Risks in Self-evolving LLM Agents,2025,http://arxiv.org/abs/2509.26354v1,2509.26354v1,,,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2509.26354v1,arxiv
Your LLM Agents are Temporally Blind: The Misalignment Between Tool Use Decisions and Human Time Perception,2025,http://arxiv.org/abs/2510.23853v2,2510.23853v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2510.23853v2,arxiv
Youtu-LLM: Unlocking the Native Agentic Potential for Lightweight Large Language Models,2025,http://arxiv.org/abs/2512.24618v2,2512.24618v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2512.24618v2,arxiv
Zero-Shot Large Language Model Agents for Fully Automated Radiotherapy Treatment Planning,2025,http://arxiv.org/abs/2510.11754v1,2510.11754v1,,,physics.med-ph,"physics.med-ph,cs.AI,cs.RO",https://arxiv.org/pdf/2510.11754v1,arxiv
Zero-shot 3D Map Generation with LLM Agents: A Dual-Agent Architecture for Procedural Content Generation,2025,http://arxiv.org/abs/2512.10501v2,2512.10501v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2512.10501v2,arxiv
iAgent: LLM Agent as a Shield between User and Recommender Systems,2025,http://arxiv.org/abs/2502.14662v4,2502.14662v4,,,cs.CL,"cs.CL,cs.IR",https://arxiv.org/pdf/2502.14662v4,arxiv
iMAD: Intelligent Multi-Agent Debate for Efficient and Accurate LLM Inference,2025,http://arxiv.org/abs/2511.11306v2,2511.11306v2,,,cs.CL,"cs.CL,cs.AI,cs.MA",https://arxiv.org/pdf/2511.11306v2,arxiv
iPLAN: Redefining Indoor Wireless Network Planning Through Large Language Models,2025,http://arxiv.org/abs/2507.19096v1,2507.19096v1,,,cs.NI,cs.NI,https://arxiv.org/pdf/2507.19096v1,arxiv
"""Ask Me Anything"": How Comcast Uses LLMs to Assist Agents in Real Time",2024,http://arxiv.org/abs/2405.00801v2,2405.00801v2,10.1145/3626772.3661345,,cs.CL,cs.CL,https://arxiv.org/pdf/2405.00801v2,arxiv
A Comparative Analysis of Conversational Large Language Models in Knowledge-Based Text Generation,2024,http://arxiv.org/abs/2402.01495v1,2402.01495v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.01495v1,arxiv
A Demonstration of Adaptive Collaboration of Large Language Models for Medical Decision-Making,2024,http://arxiv.org/abs/2411.00248v2,2411.00248v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2411.00248v2,arxiv
A Human-Computer Collaborative Tool for Training a Single Large Language Model Agent into a Network through Few Examples,2024,http://arxiv.org/abs/2404.15974v1,2404.15974v1,,,cs.HC,cs.HC,https://arxiv.org/pdf/2404.15974v1,arxiv
A Large Language Model-based multi-agent manufacturing system for intelligent shopfloor,2024,http://arxiv.org/abs/2405.16887v2,2405.16887v2,10.1016/j.aei.2025.103888,"Zhao Z, Tang D, Liu C, et al. A Large language model-based multi-agent manufacturing system for intelligent shopfloors[J]. Advanced Engineering Informatics, 2026, 69: 103888",cs.AI,"cs.AI,cs.MA,cs.RO",https://arxiv.org/pdf/2405.16887v2,arxiv
A Review of Large Language Models and Autonomous Agents in Chemistry,2024,http://arxiv.org/abs/2407.01603v3,2407.01603v3,,,cs.LG,"cs.LG,cs.AI,cs.CL,physics.chem-ph",https://arxiv.org/pdf/2407.01603v3,arxiv
"A Review of Prominent Paradigms for LLM-Based Agents: Tool Use (Including RAG), Planning, and Feedback Learning",2024,http://arxiv.org/abs/2406.05804v6,2406.05804v6,,,cs.AI,"cs.AI,cs.CL,cs.SE",https://arxiv.org/pdf/2406.05804v6,arxiv
A Study on Training and Developing Large Language Models for Behavior Tree Generation,2024,http://arxiv.org/abs/2401.08089v1,2401.08089v1,,,cs.CL,"cs.CL,cs.AI,cs.RO",https://arxiv.org/pdf/2401.08089v1,arxiv
A Superalignment Framework in Autonomous Driving with Large Language Models,2024,http://arxiv.org/abs/2406.05651v1,2406.05651v1,,,cs.RO,"cs.RO,cs.CL,cs.CV",https://arxiv.org/pdf/2406.05651v1,arxiv
A Survey on Evaluation of Multimodal Large Language Models,2024,http://arxiv.org/abs/2408.15769v1,2408.15769v1,,,cs.CV,"cs.CV,cs.AI,cs.CL",https://arxiv.org/pdf/2408.15769v1,arxiv
A Survey on Large Language Model-Based Game Agents,2024,http://arxiv.org/abs/2404.02039v4,2404.02039v4,,,cs.AI,cs.AI,https://arxiv.org/pdf/2404.02039v4,arxiv
A Survey on Large Language Model-Based Social Agents in Game-Theoretic Scenarios,2024,http://arxiv.org/abs/2412.03920v2,2412.03920v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.03920v2,arxiv
A Survey on Large Language Model-based Agents for Statistics and Data Science,2024,http://arxiv.org/abs/2412.14222v2,2412.14222v2,10.1080/00031305.2025.2561140,Am. Statist. (2025) 1-14,cs.AI,"cs.AI,cs.CL,cs.LG,stat.OT",https://arxiv.org/pdf/2412.14222v2,arxiv
A Survey on Self-Evolution of Large Language Models,2024,http://arxiv.org/abs/2404.14387v2,2404.14387v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2404.14387v2,arxiv
A Survey on the Memory Mechanism of Large Language Model based Agents,2024,http://arxiv.org/abs/2404.13501v1,2404.13501v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2404.13501v1,arxiv
AFSPP: Agent Framework for Shaping Preference and Personality with Large Language Models,2024,http://arxiv.org/abs/2401.02870v1,2401.02870v1,,,cs.MA,"cs.MA,cs.AI,cs.CL",https://arxiv.org/pdf/2401.02870v1,arxiv
AGILE: A Novel Reinforcement Learning Framework of LLM Agents,2024,http://arxiv.org/abs/2405.14751v2,2405.14751v2,,,cs.LG,cs.LG,https://arxiv.org/pdf/2405.14751v2,arxiv
AI Hospital: Benchmarking Large Language Models in a Multi-agent Medical Interaction Simulator,2024,http://arxiv.org/abs/2402.09742v4,2402.09742v4,,,cs.CL,cs.CL,https://arxiv.org/pdf/2402.09742v4,arxiv
AI Metropolis: Scaling Large Language Model-based Multi-Agent Simulation with Out-of-order Execution,2024,http://arxiv.org/abs/2411.03519v1,2411.03519v1,,,cs.DC,"cs.DC,cs.AI,cs.LG,cs.MA",https://arxiv.org/pdf/2411.03519v1,arxiv
AI-AI Bias: large language models favor communications generated by large language models,2024,http://arxiv.org/abs/2407.12856v2,2407.12856v2,10.1073/pnas.2415697122,Proc. Natl. Acad. Sci. U.S.A. 122 (31) e2415697122 (2025),cs.CL,"cs.CL,cs.AI,cs.CY,cs.LG",https://arxiv.org/pdf/2407.12856v2,arxiv
AI-LieDar: Examine the Trade-off Between Utility and Truthfulness in LLM Agents,2024,http://arxiv.org/abs/2409.09013v2,2409.09013v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2409.09013v2,arxiv
AI-Press: A Multi-Agent News Generating and Feedback Simulation System Powered by Large Language Models,2024,http://arxiv.org/abs/2410.07561v2,2410.07561v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.07561v2,arxiv
AICoderEval: Improving AI Domain Code Generation of Large Language Models,2024,http://arxiv.org/abs/2406.04712v1,2406.04712v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2406.04712v1,arxiv
AIOS: LLM Agent Operating System,2024,http://arxiv.org/abs/2403.16971v5,2403.16971v5,,,cs.OS,"cs.OS,cs.AI,cs.CL",https://arxiv.org/pdf/2403.16971v5,arxiv
AMONGAGENTS: Evaluating Large Language Models in the Interactive Text-Based Social Deduction Game,2024,http://arxiv.org/abs/2407.16521v2,2407.16521v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2407.16521v2,arxiv
APPL: A Prompt Programming Language for Harmonious Integration of Programs and Large Language Model Prompts,2024,http://arxiv.org/abs/2406.13161v1,2406.13161v1,,,cs.AI,"cs.AI,cs.CL,cs.LG,cs.PL",https://arxiv.org/pdf/2406.13161v1,arxiv
APT: Architectural Planning and Text-to-Blueprint Construction Using Large Language Models for Open-World Agents,2024,http://arxiv.org/abs/2411.17255v2,2411.17255v2,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2411.17255v2,arxiv
Adaptive In-conversation Team Building for Language Model Agents,2024,http://arxiv.org/abs/2405.19425v3,2405.19425v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2405.19425v3,arxiv
Adsorb-Agent: Autonomous Identification of Stable Adsorption Configurations via Large Language Model Agent,2024,http://arxiv.org/abs/2410.16658v4,2410.16658v4,,,cs.CL,"cs.CL,cond-mat.mtrl-sci",https://arxiv.org/pdf/2410.16658v4,arxiv
Affective Computing in the Era of Large Language Models: A Survey from the NLP Perspective,2024,http://arxiv.org/abs/2408.04638v2,2408.04638v2,,,cs.CL,"cs.CL,cs.CY",https://arxiv.org/pdf/2408.04638v2,arxiv
Agent AI with LangGraph: A Modular Framework for Enhancing Machine Translation Using Large Language Models,2024,http://arxiv.org/abs/2412.03801v1,2412.03801v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.03801v1,arxiv
Agent-Driven Large Language Models for Mandarin Lyric Generation,2024,http://arxiv.org/abs/2410.01450v1,2410.01450v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2410.01450v1,arxiv
Agent-FLAN: Designing Data and Methods of Effective Agent Tuning for Large Language Models,2024,http://arxiv.org/abs/2403.12881v1,2403.12881v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2403.12881v1,arxiv
Agent-SafetyBench: Evaluating the Safety of LLM Agents,2024,http://arxiv.org/abs/2412.14470v2,2412.14470v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2412.14470v2,arxiv
Agent-SiMT: Agent-assisted Simultaneous Machine Translation with Large Language Models,2024,http://arxiv.org/abs/2406.06910v2,2406.06910v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2406.06910v2,arxiv
Agent-as-a-Judge: Evaluate Agents with Agents,2024,http://arxiv.org/abs/2410.10934v2,2410.10934v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2410.10934v2,arxiv
AgentBank: Towards Generalized LLM Agents via Fine-Tuning on 50000+ Interaction Trajectories,2024,http://arxiv.org/abs/2410.07706v1,2410.07706v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2410.07706v1,arxiv
AgentBoard: An Analytical Evaluation Board of Multi-turn LLM Agents,2024,http://arxiv.org/abs/2401.13178v2,2401.13178v2,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2401.13178v2,arxiv
AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,2024,http://arxiv.org/abs/2408.00764v3,2408.00764v3,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2408.00764v3,arxiv
AgentGym: Evolving Large Language Model-based Agents across Diverse Environments,2024,http://arxiv.org/abs/2406.04151v1,2406.04151v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2406.04151v1,arxiv
AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,2024,http://arxiv.org/abs/2410.09024v3,2410.09024v3,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2410.09024v3,arxiv
AgentLite: A Lightweight Library for Building and Advancing Task-Oriented LLM Agent System,2024,http://arxiv.org/abs/2402.15538v1,2402.15538v1,,,cs.MA,"cs.MA,cs.AI",https://arxiv.org/pdf/2402.15538v1,arxiv
AgentMove: A Large Language Model based Agentic Framework for Zero-shot Next Location Prediction,2024,http://arxiv.org/abs/2408.13986v2,2408.13986v2,,,cs.LG,"cs.LG,cs.AI,cs.CL,cs.IR",https://arxiv.org/pdf/2408.13986v2,arxiv
AgentOps: Enabling Observability of LLM Agents,2024,http://arxiv.org/abs/2411.05285v2,2411.05285v2,,,cs.AI,"cs.AI,cs.SE",https://arxiv.org/pdf/2411.05285v2,arxiv
AgentPoison: Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases,2024,http://arxiv.org/abs/2407.12784v1,2407.12784v1,,,cs.LG,"cs.LG,cs.CR,cs.IR",https://arxiv.org/pdf/2407.12784v1,arxiv
AgentQuest: A Modular Benchmark Framework to Measure Progress and Improve LLM Agents,2024,http://arxiv.org/abs/2404.06411v1,2404.06411v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2404.06411v1,arxiv
AgentSquare: Automatic LLM Agent Search in Modular Design Space,2024,http://arxiv.org/abs/2410.06153v3,2410.06153v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.06153v3,arxiv
Agentic Society: Merging skeleton from real world and texture from Large Language Model,2024,http://arxiv.org/abs/2409.10550v1,2409.10550v1,,,cs.CY,"cs.CY,cs.CL",https://arxiv.org/pdf/2409.10550v1,arxiv
Agentless: Demystifying LLM-based Software Engineering Agents,2024,http://arxiv.org/abs/2407.01489v2,2407.01489v2,,,cs.SE,"cs.SE,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2407.01489v2,arxiv
Agents on the Bench: Large Language Model Based Multi Agent Framework for Trustworthy Digital Justice,2024,http://arxiv.org/abs/2412.18697v1,2412.18697v1,,,cs.AI,"cs.AI,cs.MA",https://arxiv.org/pdf/2412.18697v1,arxiv
AgentsCoDriver: Large Language Model Empowered Collaborative Driving with Lifelong Learning,2024,http://arxiv.org/abs/2404.06345v2,2404.06345v2,,,cs.AI,"cs.AI,cs.RO",https://arxiv.org/pdf/2404.06345v2,arxiv
AgentsCoMerge: Large Language Model Empowered Collaborative Decision Making for Ramp Merging,2024,http://arxiv.org/abs/2408.03624v2,2408.03624v2,,,cs.CV,cs.CV,https://arxiv.org/pdf/2408.03624v2,arxiv
Algorithmic Collusion by Large Language Models,2024,http://arxiv.org/abs/2404.00806v4,2404.00806v4,,,econ.GN,"econ.GN,cs.AI,cs.GT",https://arxiv.org/pdf/2404.00806v4,arxiv
Aligning Agents like Large Language Models,2024,http://arxiv.org/abs/2406.04208v2,2406.04208v2,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2406.04208v2,arxiv
An Active Inference Strategy for Prompting Reliable Responses from Large Language Models in Medical Practice,2024,http://arxiv.org/abs/2407.21051v1,2407.21051v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2407.21051v1,arxiv
An Agent Framework for Real-Time Financial Information Searching with Large Language Models,2024,http://arxiv.org/abs/2502.15684v1,2502.15684v1,,,cs.IR,"cs.IR,cs.AI",https://arxiv.org/pdf/2502.15684v1,arxiv
An Empirical Study on Low-Code Programming using Traditional vs Large Language Model Support,2024,http://arxiv.org/abs/2402.01156v3,2402.01156v3,,,cs.SE,cs.SE,https://arxiv.org/pdf/2402.01156v3,arxiv
An Implementation of Werewolf Agent That does not Truly Trust LLMs,2024,http://arxiv.org/abs/2409.01575v1,2409.01575v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2409.01575v1,arxiv
An LLM Agent for Automatic Geospatial Data Analysis,2024,http://arxiv.org/abs/2410.18792v2,2410.18792v2,,,cs.CY,"cs.CY,cs.CL",https://arxiv.org/pdf/2410.18792v2,arxiv
Answering real-world clinical questions using large language model based systems,2024,http://arxiv.org/abs/2407.00541v1,2407.00541v1,,,cs.CL,"cs.CL,cs.AI,cs.IR",https://arxiv.org/pdf/2407.00541v1,arxiv
Application of LLM Agents in Recruitment: A Novel Framework for Resume Screening,2024,http://arxiv.org/abs/2401.08315v2,2401.08315v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2401.08315v2,arxiv
ArCHer: Training Language Model Agents via Hierarchical Multi-Turn RL,2024,http://arxiv.org/abs/2402.19446v1,2402.19446v1,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2402.19446v1,arxiv
AriGraph: Learning Knowledge Graph World Models with Episodic Memory for LLM Agents,2024,http://arxiv.org/abs/2407.04363v3,2407.04363v3,,,cs.AI,cs.AI,https://arxiv.org/pdf/2407.04363v3,arxiv
Artificial Agency and Large Language Models,2024,http://arxiv.org/abs/2407.16190v2,2407.16190v2,,,cs.AI,"cs.AI,cs.CL,cs.ET",https://arxiv.org/pdf/2407.16190v2,arxiv
Artificial Leviathan: Exploring Social Evolution of LLM Agents Through the Lens of Hobbesian Social Contract Theory,2024,http://arxiv.org/abs/2406.14373v2,2406.14373v2,,,cs.AI,"cs.AI,cs.CL,cs.CY,cs.HC,cs.MA",https://arxiv.org/pdf/2406.14373v2,arxiv
"Ask-EDA: A Design Assistant Empowered by LLM, Hybrid RAG and Abbreviation De-hallucination",2024,http://arxiv.org/abs/2406.06575v1,2406.06575v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2406.06575v1,arxiv
Assessing the Performance of Human-Capable LLMs -- Are LLMs Coming for Your Job?,2024,http://arxiv.org/abs/2410.16285v1,2410.16285v1,,,cs.CY,"cs.CY,cs.AI,cs.CL",https://arxiv.org/pdf/2410.16285v1,arxiv
Assistive Large Language Model Agents for Socially-Aware Negotiation Dialogues,2024,http://arxiv.org/abs/2402.01737v3,2402.01737v3,10.18653/v1/2024.findings-emnlp.473,Findings of the Association for Computational Linguistics: EMNLP 2024,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.01737v3,arxiv
AttentionLego: An Open-Source Building Block For Spatially-Scalable Large Language Model Accelerator With Processing-In-Memory Technology,2024,http://arxiv.org/abs/2401.11459v1,2401.11459v1,,,cs.AR,"cs.AR,cs.AI,cs.LG",https://arxiv.org/pdf/2401.11459v1,arxiv
Auto-Intent: Automated Intent Discovery and Self-Exploration for Large Language Model Web Agents,2024,http://arxiv.org/abs/2410.22552v1,2410.22552v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2410.22552v1,arxiv
AutoCoder: Enhancing Code Large Language Model with \textsc{AIEV-Instruct},2024,http://arxiv.org/abs/2405.14906v1,2405.14906v1,,,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2405.14906v1,arxiv
AutoDefense: Multi-Agent LLM Defense against Jailbreak Attacks,2024,http://arxiv.org/abs/2403.04783v2,2403.04783v2,,,cs.LG,"cs.LG,cs.CL,cs.CR",https://arxiv.org/pdf/2403.04783v2,arxiv
AutoFPDesigner: Automated Flight Procedure Design Based on Multi-Agent Large Language Model,2024,http://arxiv.org/abs/2410.14989v1,2410.14989v1,,,cs.AI,"cs.AI,cs.RO",https://arxiv.org/pdf/2410.14989v1,arxiv
AutoFlow: Automated Workflow Generation for Large Language Model Agents,2024,http://arxiv.org/abs/2407.12821v1,2407.12821v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2407.12821v1,arxiv
AutoGuide: Automated Generation and Selection of Context-Aware Guidelines for Large Language Model Agents,2024,http://arxiv.org/abs/2403.08978v2,2403.08978v2,,,cs.CL,"cs.CL,cs.LG",https://arxiv.org/pdf/2403.08978v2,arxiv
AutoML-Agent: A Multi-Agent LLM Framework for Full-Pipeline AutoML,2024,http://arxiv.org/abs/2410.02958v2,2410.02958v2,,,cs.LG,"cs.LG,cs.AI,cs.CL,cs.MA",https://arxiv.org/pdf/2410.02958v2,arxiv
AutoManual: Constructing Instruction Manuals by LLM Agents via Interactive Environmental Learning,2024,http://arxiv.org/abs/2405.16247v4,2405.16247v4,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2405.16247v4,arxiv
AutoProteinEngine: A Large Language Model Driven Agent Framework for Multimodal AutoML in Protein Engineering,2024,http://arxiv.org/abs/2411.04440v1,2411.04440v1,,,q-bio.QM,q-bio.QM,https://arxiv.org/pdf/2411.04440v1,arxiv
AutoWebGLM: A Large Language Model-based Web Navigating Agent,2024,http://arxiv.org/abs/2404.03648v2,2404.03648v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2404.03648v2,arxiv
Automatic Control With Human-Like Reasoning: Exploring Language Model Embodied Air Traffic Agents,2024,http://arxiv.org/abs/2409.09717v1,2409.09717v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2409.09717v1,arxiv
Autonomous Industrial Control using an Agentic Framework with Large Language Models,2024,http://arxiv.org/abs/2411.05904v1,2411.05904v1,,,cs.MA,"cs.MA,eess.SY",https://arxiv.org/pdf/2411.05904v1,arxiv
Autonomous Microscopy Experiments through Large Language Model Agents,2024,http://arxiv.org/abs/2501.10385v2,2501.10385v2,,,cs.CY,"cs.CY,cond-mat.mtrl-sci,cs.AI,physics.ins-det",https://arxiv.org/pdf/2501.10385v2,arxiv
AvaTaR: Optimizing LLM Agents for Tool Usage via Contrastive Reasoning,2024,http://arxiv.org/abs/2406.11200v3,2406.11200v3,,,cs.LG,"cs.LG,cs.CL",https://arxiv.org/pdf/2406.11200v3,arxiv
BASES: Large-scale Web Search User Simulation with Large Language Model based Agents,2024,http://arxiv.org/abs/2402.17505v1,2402.17505v1,,,cs.IR,"cs.IR,cs.CL",https://arxiv.org/pdf/2402.17505v1,arxiv
BLADE: Benchmarking Language Model Agents for Data-Driven Science,2024,http://arxiv.org/abs/2408.09667v3,2408.09667v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2408.09667v3,arxiv
BadAgent: Inserting and Activating Backdoor Attacks in LLM Agents,2024,http://arxiv.org/abs/2406.03007v1,2406.03007v1,,,cs.CL,"cs.CL,cs.AI,cs.CR,cs.LG",https://arxiv.org/pdf/2406.03007v1,arxiv
Be More Real: Travel Diary Generation Using LLM Agents and Individual Profiles,2024,http://arxiv.org/abs/2407.18932v2,2407.18932v2,,,cs.CY,"cs.CY,cs.AI",https://arxiv.org/pdf/2407.18932v2,arxiv
Behavior Trees Enable Structured Programming of Language Model Agents,2024,http://arxiv.org/abs/2404.07439v1,2404.07439v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2404.07439v1,arxiv
Benchmarking Large Language Models for Image Classification of Marine Mammals,2024,http://arxiv.org/abs/2410.19848v1,2410.19848v1,,,cs.CV,"cs.CV,cs.CL",https://arxiv.org/pdf/2410.19848v1,arxiv
Benchmarking Large Language Models on Communicative Medical Coaching: a Novel System and Dataset,2024,http://arxiv.org/abs/2402.05547v2,2402.05547v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.05547v2,arxiv
Better than Your Teacher: LLM Agents that learn from Privileged AI Feedback,2024,http://arxiv.org/abs/2410.05434v1,2410.05434v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2410.05434v1,arxiv
Beyond Demographics: Aligning Role-playing LLM-based Agents Using Human Belief Networks,2024,http://arxiv.org/abs/2406.17232v2,2406.17232v2,,Findings of the Association for Computational Linguistics (ACL): EMNLP 2024,cs.CL,cs.CL,https://arxiv.org/pdf/2406.17232v2,arxiv
Beyond Instruction Following: Evaluating Inferential Rule Following of Large Language Models,2024,http://arxiv.org/abs/2407.08440v4,2407.08440v4,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2407.08440v4,arxiv
Beyond Lines and Circles: Unveiling the Geometric Reasoning Gap in Large Language Models,2024,http://arxiv.org/abs/2402.03877v3,2402.03877v3,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.03877v3,arxiv
Beyond Numeric Rewards: In-Context Dueling Bandits with LLM Agents,2024,http://arxiv.org/abs/2407.01887v4,2407.01887v4,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2407.01887v4,arxiv
Beyond Prompts: Dynamic Conversational Benchmarking of Large Language Models,2024,http://arxiv.org/abs/2409.20222v2,2409.20222v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2409.20222v2,arxiv
Beyond pip install: Evaluating LLM Agents for the Automated Installation of Python Projects,2024,http://arxiv.org/abs/2412.06294v1,2412.06294v1,,,cs.SE,cs.SE,https://arxiv.org/pdf/2412.06294v1,arxiv
Bootstrapping Cognitive Agents with a Large Language Model,2024,http://arxiv.org/abs/2403.00810v1,2403.00810v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2403.00810v1,arxiv
Breaking Agents: Compromising Autonomous LLM Agents Through Malfunction Amplification,2024,http://arxiv.org/abs/2407.20859v1,2407.20859v1,,,cs.CR,"cs.CR,cs.LG",https://arxiv.org/pdf/2407.20859v1,arxiv
BudgetMLAgent: A Cost-Effective LLM Multi-Agent system for Automating Machine Learning Tasks,2024,http://arxiv.org/abs/2411.07464v2,2411.07464v2,,,cs.MA,"cs.MA,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2411.07464v2,arxiv
ByteComposer: a Human-like Melody Composition Method based on Language Model Agent,2024,http://arxiv.org/abs/2402.17785v2,2402.17785v2,,,cs.SD,"cs.SD,cs.AI,eess.AS",https://arxiv.org/pdf/2402.17785v2,arxiv
CHATATC: Large Language Model-Driven Conversational Agents for Supporting Strategic Air Traffic Flow Management,2024,http://arxiv.org/abs/2402.14850v2,2402.14850v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.14850v2,arxiv
CRAB: Cross-environment Agent Benchmark for Multimodal Language Model Agents,2024,http://arxiv.org/abs/2407.01511v4,2407.01511v4,,,cs.AI,cs.AI,https://arxiv.org/pdf/2407.01511v4,arxiv
CRAT: A Multi-Agent Framework for Causality-Enhanced Reflective and Retrieval-Augmented Translation with Large Language Models,2024,http://arxiv.org/abs/2410.21067v1,2410.21067v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2410.21067v1,arxiv
CRMArena: Understanding the Capacity of LLM Agents to Perform Professional CRM Tasks in Realistic Environments,2024,http://arxiv.org/abs/2411.02305v2,2411.02305v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2411.02305v2,arxiv
Cached Model-as-a-Resource: Provisioning Large Language Model Agents for Edge Intelligence in Space-air-ground Integrated Networks,2024,http://arxiv.org/abs/2403.05826v2,2403.05826v2,,,cs.NI,"cs.NI,eess.SP",https://arxiv.org/pdf/2403.05826v2,arxiv
Can Large Language Model Agents Simulate Human Trust Behavior?,2024,http://arxiv.org/abs/2402.04559v4,2402.04559v4,,,cs.AI,"cs.AI,cs.CL,cs.HC",https://arxiv.org/pdf/2402.04559v4,arxiv
Can Large Language Models Grasp Legal Theories? Enhance Legal Reasoning with Insights from Multi-Agent Collaboration,2024,http://arxiv.org/abs/2410.02507v1,2410.02507v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2410.02507v1,arxiv
Can Large Language Models Serve as Evaluators for Code Summarization?,2024,http://arxiv.org/abs/2412.01333v1,2412.01333v1,,,cs.SE,cs.SE,https://arxiv.org/pdf/2412.01333v1,arxiv
